date,dswr,frbd,gzbd,gali,source_url,year,month,day,Gali1,GALI1
2018-06-19,91,80,50,21,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,19,97,97
2018-06-20,72,87,96,90,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,20,60,60
2018-06-21,57,98,74,50,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,21,09,09
2018-06-22,37,80,32,37,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,22,43,43
2018-06-23,08,48,40,67,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,23,56,56
2018-06-24,93,96,87,53,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,24,50,50
2018-06-25,13,01,44,67,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,25,53,53
2018-06-26,55,94,80,04,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,26,75,75
2018-06-27,43,84,23,94,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,27,95,95
2018-06-28,08,62,66,42,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,28,59,59
2018-06-29,87,09,59,88,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,29,80,80
2018-06-30,74,,,,https://satta-king-fast.com/chart.php?ResultFor=June-2018&month=06&year=2018,2018,6,30,77,77
2018-07-01,,29,05,50,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,1,28,28
2018-07-02,29,50,61,95,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,2,74,74
2018-07-03,22,19,01,81,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,3,22,22
2018-07-04,01,52,86,54,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,4,13,13
2018-07-05,05,40,76,96,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,5,24,24
2018-07-06,63,64,59,02,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,6,79,79
2018-07-07,56,91,48,60,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,7,01,01
2018-07-08,86,27,17,99,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,8,25,25
2018-07-09,65,27,32,57,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,9,88,88
2018-07-10,02,68,81,62,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,10,36,36
2018-07-11,81,68,50,11,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,11,99,99
2018-07-12,99,38,47,48,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,12,75,75
2018-07-13,43,60,20,47,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,13,91,91
2018-07-14,59,28,42,44,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,14,35,35
2018-07-15,16,65,48,70,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,15,76,76
2018-07-16,68,40,13,56,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,16,34,34
2018-07-17,11,44,04,85,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,17,89,89
2018-07-18,86,54,02,24,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,18,03,03
2018-07-19,36,24,94,02,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,19,68,68
2018-07-20,82,65,17,97,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,20,54,54
2018-07-21,84,35,60,30,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,21,21,21
2018-07-22,42,83,96,40,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,22,17,17
2018-07-23,13,91,70,92,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,23,16,16
2018-07-24,16,43,53,35,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,24,95,95
2018-07-25,87,50,89,61,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,25,11,11
2018-07-26,43,71,89,35,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,26,25,25
2018-07-27,04,42,31,90,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,27,03,03
2018-07-28,66,24,97,38,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,28,74,74
2018-07-29,09,71,71,57,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,29,34,34
2018-07-30,06,91,61,65,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,30,00,00
2018-07-31,83,,,,https://satta-king-fast.com/chart.php?ResultFor=July-2018&month=07&year=2018,2018,7,31,46,46
2018-08-01,,54,79,21,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,1,16,16
2018-08-02,57,97,29,95,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,2,09,09
2018-08-03,66,75,13,95,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,3,62,62
2018-08-04,63,16,89,96,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,4,99,99
2018-08-05,43,98,70,16,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,5,93,93
2018-08-06,10,83,05,30,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,6,99,99
2018-08-07,46,39,97,29,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,7,26,26
2018-08-08,02,77,10,74,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,8,11,11
2018-08-09,30,63,76,74,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,9,54,54
2018-08-10,53,79,49,14,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,10,61,61
2018-08-11,60,74,95,72,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,11,81,81
2018-08-12,87,62,78,67,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,12,61,61
2018-08-13,37,33,52,96,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,13,30,30
2018-08-14,26,11,41,45,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,14,54,54
2018-08-15,30,92,54,97,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,15,17,17
2018-08-16,87,55,88,92,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,16,18,18
2018-08-17,14,94,11,70,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,17,08,08
2018-08-18,55,39,53,64,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,18,14,14
2018-08-19,21,77,96,17,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,19,87,87
2018-08-20,46,96,73,14,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,20,44,44
2018-08-21,54,72,20,13,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,21,25,25
2018-08-22,57,14,60,50,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,22,00,00
2018-08-23,17,90,22,09,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,23,96,96
2018-08-24,52,69,39,20,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,24,77,77
2018-08-25,47,12,06,20,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,25,08,08
2018-08-26,12,25,44,30,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,26,37,37
2018-08-27,23,84,72,44,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,27,42,42
2018-08-28,11,70,17,64,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,28,70,70
2018-08-29,49,72,68,22,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,29,42,42
2018-08-30,73,11,67,57,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,30,64,64
2018-08-31,83,,,,https://satta-king-fast.com/chart.php?ResultFor=August-2018&month=08&year=2018,2018,8,31,07,07
2018-09-01,,53,77,70,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,1,17,17
2018-09-02,00,81,37,18,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,2,55,55
2018-09-03,71,65,65,79,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,3,06,06
2018-09-04,67,45,09,85,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,4,20,20
2018-09-05,27,52,58,73,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,5,29,29
2018-09-06,67,29,45,29,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,6,85,85
2018-09-07,87,04,51,93,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,7,41,41
2018-09-08,21,73,85,62,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,8,43,43
2018-09-09,55,14,12,49,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,9,24,24
2018-09-10,71,28,08,08,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,10,38,38
2018-09-11,31,07,10,95,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,11,63,63
2018-09-12,14,10,41,46,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,12,33,33
2018-09-13,29,25,04,06,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,13,33,33
2018-09-14,46,04,47,38,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,14,84,84
2018-09-15,29,94,95,78,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,15,58,58
2018-09-16,37,07,24,90,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,16,18,18
2018-09-17,96,00,80,49,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,17,38,38
2018-09-18,83,58,21,29,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,18,47,47
2018-09-19,14,77,60,60,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,19,17,17
2018-09-20,48,83,51,70,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,20,37,37
2018-09-21,29,45,01,74,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,21,80,80
2018-09-22,81,68,88,85,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,22,92,92
2018-09-23,33,62,52,51,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,23,06,06
2018-09-24,47,03,26,04,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,24,73,73
2018-09-25,80,88,71,81,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,25,43,43
2018-09-26,69,74,44,38,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,26,74,74
2018-09-27,30,13,90,03,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,27,84,84
2018-09-28,25,85,00,25,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,28,31,31
2018-09-29,09,42,46,23,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,29,53,53
2018-09-30,13,,,,https://satta-king-fast.com/chart.php?ResultFor=September-2018&month=09&year=2018,2018,9,30,82,82
2018-10-01,,39,83,51,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,1,62,62
2018-10-02,80,48,52,23,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,2,31,31
2018-10-03,95,18,03,49,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,3,49,49
2018-10-04,35,12,82,42,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,4,15,15
2018-10-05,34,84,94,78,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,5,59,59
2018-10-06,31,08,79,68,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,6,75,75
2018-10-07,58,68,79,78,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,7,89,89
2018-10-08,49,23,97,49,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,8,97,97
2018-10-09,27,53,00,39,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,9,58,58
2018-10-10,69,55,33,97,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,10,51,51
2018-10-11,43,47,41,19,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,11,71,71
2018-10-12,00,23,60,78,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,12,13,13
2018-10-13,04,71,93,39,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,13,34,34
2018-10-14,32,27,95,82,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,14,26,26
2018-10-15,99,06,61,46,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,15,49,49
2018-10-16,38,01,55,69,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,16,67,67
2018-10-17,82,30,99,62,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,17,83,83
2018-10-18,61,60,65,77,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,18,52,52
2018-10-19,29,85,88,35,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,19,61,61
2018-10-20,55,84,81,84,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,20,09,09
2018-10-21,83,20,53,38,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,21,94,94
2018-10-22,17,06,00,43,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,22,80,80
2018-10-23,63,70,85,85,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,23,47,47
2018-10-24,18,23,64,56,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,24,44,44
2018-10-25,87,84,74,81,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,25,06,06
2018-10-26,07,05,23,21,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,26,22,22
2018-10-27,81,75,12,61,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,27,63,63
2018-10-28,90,17,26,75,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,28,95,95
2018-10-29,17,95,42,34,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,29,41,41
2018-10-30,96,86,94,79,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,30,99,99
2018-10-31,22,,,,https://satta-king-fast.com/chart.php?ResultFor=October-2018&month=10&year=2018,2018,10,31,57,57
2018-11-01,,82,09,16,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,1,27,27
2018-11-02,06,87,08,35,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,2,86,86
2018-11-03,25,21,63,52,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,3,75,75
2018-11-04,66,00,40,88,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,4,66,66
2018-11-05,68,57,62,84,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,5,91,91
2018-11-06,07,62,04,52,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,6,97,97
2018-11-07,04,46,73,67,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,7,81,81
2018-11-08,46,71,16,22,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,8,87,87
2018-11-09,37,82,75,33,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,9,53,53
2018-11-10,64,79,19,13,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,10,56,56
2018-11-11,06,31,96,59,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,11,50,50
2018-11-12,03,81,51,79,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,12,45,45
2018-11-13,86,79,57,53,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,13,07,07
2018-11-14,54,60,51,40,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,14,07,07
2018-11-15,53,23,21,83,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,15,72,72
2018-11-16,65,31,58,01,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,16,44,44
2018-11-17,86,73,11,19,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,17,66,66
2018-11-18,80,50,94,56,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,18,51,51
2018-11-19,09,43,31,88,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,19,73,73
2018-11-20,97,32,22,30,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,20,59,59
2018-11-21,53,92,96,64,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,21,31,31
2018-11-22,52,43,11,80,https://satta-king-fast.com/chart.php?ResultFor=November-2018&month=11&year=2018,2018,11,22,84,84
